"country_code","series_code","year","value"
BLZ,IT.NET.USER.P2,"2008",26.3
BLZ,IT.NET.USER.P2,"2009",27.2
BLZ,IT.NET.USER.P2,"2010",28.2
BLZ,IT.NET.USER.P2,"2011",30.7
BLZ,IT.NET.USER.P2,"2012",31.0
BLZ,IT.NET.USER.P2,"2013",33.6
BLZ,IT.NET.USER.P2,"2014",38.7
BLZ,IT.NET.USER.P2,"2015",41.59
BMU,EG.USE.COMM.GD.PP.KD,"2006",NA
BMU,EG.USE.COMM.GD.PP.KD,"2007",NA
BMU,EG.USE.COMM.GD.PP.KD,"2008",NA
BMU,EG.USE.COMM.GD.PP.KD,"2009",NA
BMU,EG.USE.COMM.GD.PP.KD,"2010",NA
BMU,EG.USE.COMM.GD.PP.KD,"2011",NA
BMU,EG.USE.COMM.GD.PP.KD,"2012",NA
BMU,EG.USE.COMM.GD.PP.KD,"2013",NA
BMU,EG.USE.COMM.GD.PP.KD,"2014",NA
BMU,EG.USE.COMM.GD.PP.KD,"2015",NA
BMU,IT.NET.USER.P2,"2006",69.89965516
BMU,IT.NET.USER.P2,"2007",74.35059403
BMU,IT.NET.USER.P2,"2008",82.3
BMU,IT.NET.USER.P2,"2009",83.25
BMU,IT.NET.USER.P2,"2010",84.21
BMU,IT.NET.USER.P2,"2011",88.336
BMU,IT.NET.USER.P2,"2012",91.29930452
BMU,IT.NET.USER.P2,"2013",95.3
BMU,IT.NET.USER.P2,"2014",96.8
BMU,IT.NET.USER.P2,"2015",98.32360965
BOL,EG.USE.COMM.GD.PP.KD,"2006",144.7992195
BOL,EG.USE.COMM.GD.PP.KD,"2007",112.8238333
BOL,EG.USE.COMM.GD.PP.KD,"2008",113.0429258
BOL,EG.USE.COMM.GD.PP.KD,"2009",113.9265309
BOL,EG.USE.COMM.GD.PP.KD,"2010",119.1867112
BOL,EG.USE.COMM.GD.PP.KD,"2011",119.642533
BOL,EG.USE.COMM.GD.PP.KD,"2012",130.8487323
BOL,EG.USE.COMM.GD.PP.KD,"2013",123.1852313
BOL,EG.USE.COMM.GD.PP.KD,"2014",124.7155568
BOL,EG.USE.COMM.GD.PP.KD,"2015",NA
BOL,IT.NET.USER.P2,"2006",6.200671255
BOL,IT.NET.USER.P2,"2007",10.49924432
BOL,IT.NET.USER.P2,"2008",12.5
BOL,IT.NET.USER.P2,"2009",16.8
BOL,IT.NET.USER.P2,"2010",22.4
BOL,IT.NET.USER.P2,"2011",30.0
BOL,IT.NET.USER.P2,"2012",35.34
BOL,IT.NET.USER.P2,"2013",36.99
BOL,IT.NET.USER.P2,"2014",34.6
BOL,IT.NET.USER.P2,"2015",35.56227065
BRA,EG.USE.COMM.GD.PP.KD,"2006",93.23722419
BRA,EG.USE.COMM.GD.PP.KD,"2007",92.89743979
BRA,EG.USE.COMM.GD.PP.KD,"2008",93.32277555
BRA,EG.USE.COMM.GD.PP.KD,"2009",90.38576985
BRA,EG.USE.COMM.GD.PP.KD,"2010",92.93363035
BRA,EG.USE.COMM.GD.PP.KD,"2011",90.77094904
BRA,EG.USE.COMM.GD.PP.KD,"2012",92.90763452
BRA,EG.USE.COMM.GD.PP.KD,"2013",94.03083042
BRA,EG.USE.COMM.GD.PP.KD,"2014",96.58523352
BRA,EG.USE.COMM.GD.PP.KD,"2015",NA
BRA,IT.NET.USER.P2,"2006",28.17838018
BRA,IT.NET.USER.P2,"2007",30.88
BRA,IT.NET.USER.P2,"2008",33.83
BRA,IT.NET.USER.P2,"2009",39.22
BRA,IT.NET.USER.P2,"2010",40.65
BRA,IT.NET.USER.P2,"2011",45.69
BRA,IT.NET.USER.P2,"2012",48.56
BRA,IT.NET.USER.P2,"2013",51.04
BRA,IT.NET.USER.P2,"2014",54.55100188
BRA,IT.NET.USER.P2,"2015",58.32795173
BRB,EG.USE.COMM.GD.PP.KD,"2006",85.08026276
BRB,EG.USE.COMM.GD.PP.KD,"2007",84.20586569
BRB,EG.USE.COMM.GD.PP.KD,"2008",NA
BRB,EG.USE.COMM.GD.PP.KD,"2009",NA
BRB,EG.USE.COMM.GD.PP.KD,"2010",NA
BRB,EG.USE.COMM.GD.PP.KD,"2011",NA
BRB,EG.USE.COMM.GD.PP.KD,"2012",NA
BRB,EG.USE.COMM.GD.PP.KD,"2013",NA
BRB,EG.USE.COMM.GD.PP.KD,"2014",NA
BRB,EG.USE.COMM.GD.PP.KD,"2015",NA
BRB,IT.NET.USER.P2,"2006",55.3
BRB,IT.NET.USER.P2,"2007",58.2
BRB,IT.NET.USER.P2,"2008",61.4
BRB,IT.NET.USER.P2,"2009",64.7
BRB,IT.NET.USER.P2,"2010",65.1
BRB,IT.NET.USER.P2,"2011",66.5
BRB,IT.NET.USER.P2,"2012",71.2
BRB,IT.NET.USER.P2,"2013",71.8
BRB,IT.NET.USER.P2,"2014",75.16
BRB,IT.NET.USER.P2,"2015",76.11
BRN,EG.USE.COMM.GD.PP.KD,"2006",99.64199081
BRN,EG.USE.COMM.GD.PP.KD,"2007",101.8783949
BRN,EG.USE.COMM.GD.PP.KD,"2008",114.0483261
BRN,EG.USE.COMM.GD.PP.KD,"2009",99.71584574
BRN,EG.USE.COMM.GD.PP.KD,"2010",103.4991321
BRN,EG.USE.COMM.GD.PP.KD,"2011",119.2375445
BRN,EG.USE.COMM.GD.PP.KD,"2012",116.8519533
BRN,EG.USE.COMM.GD.PP.KD,"2013",94.83017271
BRN,EG.USE.COMM.GD.PP.KD,"2014",113.4499486
BRN,EG.USE.COMM.GD.PP.KD,"2015",NA
BRN,IT.NET.USER.P2,"2006",42.18634916
BRN,IT.NET.USER.P2,"2007",44.68
BRN,IT.NET.USER.P2,"2008",46.0
BRN,IT.NET.USER.P2,"2009",49.0
BRN,IT.NET.USER.P2,"2010",53.0
BRN,IT.NET.USER.P2,"2011",56.0
BRN,IT.NET.USER.P2,"2012",60.27306504
BRN,IT.NET.USER.P2,"2013",64.5
BRN,IT.NET.USER.P2,"2014",68.77
BRN,IT.NET.USER.P2,"2015",71.2
BTN,EG.USE.COMM.GD.PP.KD,"2006",66.50505395
BTN,EG.USE.COMM.GD.PP.KD,"2007",65.21584085
BTN,EG.USE.COMM.GD.PP.KD,"2008",NA
BTN,EG.USE.COMM.GD.PP.KD,"2009",NA
BTN,EG.USE.COMM.GD.PP.KD,"2010",NA
BTN,EG.USE.COMM.GD.PP.KD,"2011",NA
BTN,EG.USE.COMM.GD.PP.KD,"2012",NA
BTN,EG.USE.COMM.GD.PP.KD,"2013",NA
BTN,EG.USE.COMM.GD.PP.KD,"2014",NA
BTN,EG.USE.COMM.GD.PP.KD,"2015",NA
BTN,IT.NET.USER.P2,"2006",4.518317258
BTN,IT.NET.USER.P2,"2007",5.92
BTN,IT.NET.USER.P2,"2008",6.55
BTN,IT.NET.USER.P2,"2009",7.17
BTN,IT.NET.USER.P2,"2010",13.6
BTN,IT.NET.USER.P2,"2011",14.4
BTN,IT.NET.USER.P2,"2012",15.6
BTN,IT.NET.USER.P2,"2013",22.4
BTN,IT.NET.USER.P2,"2014",30.3
BTN,IT.NET.USER.P2,"2015",39.8
BWA,EG.USE.COMM.GD.PP.KD,"2006",82.8036386
BWA,EG.USE.COMM.GD.PP.KD,"2007",79.03452761
BWA,EG.USE.COMM.GD.PP.KD,"2008",78.7219002
BWA,EG.USE.COMM.GD.PP.KD,"2009",79.51347772
BWA,EG.USE.COMM.GD.PP.KD,"2010",80.16813041
BWA,EG.USE.COMM.GD.PP.KD,"2011",72.62743547
BWA,EG.USE.COMM.GD.PP.KD,"2012",78.85381605
BWA,EG.USE.COMM.GD.PP.KD,"2013",74.89777603
BWA,EG.USE.COMM.GD.PP.KD,"2014",78.71228055
BWA,EG.USE.COMM.GD.PP.KD,"2015",NA
BWA,IT.NET.USER.P2,"2006",4.289932975
BWA,IT.NET.USER.P2,"2007",5.28
BWA,IT.NET.USER.P2,"2008",6.25
BWA,IT.NET.USER.P2,"2009",6.15
BWA,IT.NET.USER.P2,"2010",6.0
BWA,IT.NET.USER.P2,"2011",9.0
BWA,IT.NET.USER.P2,"2012",16.0
BWA,IT.NET.USER.P2,"2013",30.0
BWA,IT.NET.USER.P2,"2014",36.74474744
BWA,IT.NET.USER.P2,"2015",37.31205037
CAF,EG.USE.COMM.GD.PP.KD,"2006",NA
CAF,EG.USE.COMM.GD.PP.KD,"2007",NA
CAF,EG.USE.COMM.GD.PP.KD,"2008",NA
CAF,EG.USE.COMM.GD.PP.KD,"2009",NA
CAF,EG.USE.COMM.GD.PP.KD,"2010",NA
CAF,EG.USE.COMM.GD.PP.KD,"2011",NA
CAF,EG.USE.COMM.GD.PP.KD,"2012",NA
CAF,EG.USE.COMM.GD.PP.KD,"2013",NA
CAF,EG.USE.COMM.GD.PP.KD,"2014",NA
CAF,EG.USE.COMM.GD.PP.KD,"2015",NA
CAF,IT.NET.USER.P2,"2006",0.311159173
CAF,IT.NET.USER.P2,"2007",0.375815961
CAF,IT.NET.USER.P2,"2008",1.0
CAF,IT.NET.USER.P2,"2009",1.8
CAF,IT.NET.USER.P2,"2010",2.0
CAF,IT.NET.USER.P2,"2011",2.2
CAF,IT.NET.USER.P2,"2012",3.0
CAF,IT.NET.USER.P2,"2013",3.4
CAF,IT.NET.USER.P2,"2014",3.6
CAF,IT.NET.USER.P2,"2015",3.8
CAN,EG.USE.COMM.GD.PP.KD,"2006",199.9865433
CAN,EG.USE.COMM.GD.PP.KD,"2007",197.219176
CAN,EG.USE.COMM.GD.PP.KD,"2008",196.947031
CAN,EG.USE.COMM.GD.PP.KD,"2009",195.30002
CAN,EG.USE.COMM.GD.PP.KD,"2010",191.3659954
CAN,EG.USE.COMM.GD.PP.KD,"2011",190.3213697
CAN,EG.USE.COMM.GD.PP.KD,"2012",184.8406157
CAN,EG.USE.COMM.GD.PP.KD,"2013",182.5353672
CAN,EG.USE.COMM.GD.PP.KD,"2014",182.8284791
CAN,EG.USE.COMM.GD.PP.KD,"2015",176.2185778
CAN,IT.NET.USER.P2,"2006",72.4
CAN,IT.NET.USER.P2,"2007",73.2
CAN,IT.NET.USER.P2,"2008",76.7
CAN,IT.NET.USER.P2,"2009",80.3
CAN,IT.NET.USER.P2,"2010",80.3
CAN,IT.NET.USER.P2,"2011",83.0
CAN,IT.NET.USER.P2,"2012",83.0
CAN,IT.NET.USER.P2,"2013",85.8
CAN,IT.NET.USER.P2,"2014",87.12
CAN,IT.NET.USER.P2,"2015",88.47
CEB,EG.USE.COMM.GD.PP.KD,"2006",138.1985751
CEB,EG.USE.COMM.GD.PP.KD,"2007",129.6775412
CEB,EG.USE.COMM.GD.PP.KD,"2008",124.705511
CEB,EG.USE.COMM.GD.PP.KD,"2009",120.3529799
CEB,EG.USE.COMM.GD.PP.KD,"2010",123.1090156
CEB,EG.USE.COMM.GD.PP.KD,"2011",119.0819122
CEB,EG.USE.COMM.GD.PP.KD,"2012",114.7471146
CEB,EG.USE.COMM.GD.PP.KD,"2013",110.4310515
CEB,EG.USE.COMM.GD.PP.KD,"2014",105.2506528
CEB,EG.USE.COMM.GD.PP.KD,"2015",NA
CEB,IT.NET.USER.P2,"2006",40.79961094
CEB,IT.NET.USER.P2,"2007",45.28427447
CEB,IT.NET.USER.P2,"2008",50.68859057
CEB,IT.NET.USER.P2,"2009",55.10283337
CEB,IT.NET.USER.P2,"2010",58.59929651
CEB,IT.NET.USER.P2,"2011",59.12224648
CEB,IT.NET.USER.P2,"2012",61.72869493
CEB,IT.NET.USER.P2,"2013",63.47561863
CEB,IT.NET.USER.P2,"2014",66.49503625
CEB,IT.NET.USER.P2,"2015",67.35924502
CHE,EG.USE.COMM.GD.PP.KD,"2006",66.36749169
CHE,EG.USE.COMM.GD.PP.KD,"2007",60.61615447
CHE,EG.USE.COMM.GD.PP.KD,"2008",61.66398202
CHE,EG.USE.COMM.GD.PP.KD,"2009",63.53099247
CHE,EG.USE.COMM.GD.PP.KD,"2010",59.92195746
CHE,EG.USE.COMM.GD.PP.KD,"2011",57.05072302
CHE,EG.USE.COMM.GD.PP.KD,"2012",57.04101712
CHE,EG.USE.COMM.GD.PP.KD,"2013",58.44295016
CHE,EG.USE.COMM.GD.PP.KD,"2014",53.47854269
CHE,EG.USE.COMM.GD.PP.KD,"2015",51.69155583
CHE,IT.NET.USER.P2,"2006",75.7
CHE,IT.NET.USER.P2,"2007",77.2
CHE,IT.NET.USER.P2,"2008",79.2
CHE,IT.NET.USER.P2,"2009",81.3
CHE,IT.NET.USER.P2,"2010",83.9
CHE,IT.NET.USER.P2,"2011",85.19302818
CHE,IT.NET.USER.P2,"2012",85.2
CHE,IT.NET.USER.P2,"2013",86.34
CHE,IT.NET.USER.P2,"2014",87.4
CHE,IT.NET.USER.P2,"2015",87.4790556
CHI,EG.USE.COMM.GD.PP.KD,"2006",NA
CHI,EG.USE.COMM.GD.PP.KD,"2007",NA
CHI,EG.USE.COMM.GD.PP.KD,"2008",NA
CHI,EG.USE.COMM.GD.PP.KD,"2009",NA
CHI,EG.USE.COMM.GD.PP.KD,"2010",NA
CHI,EG.USE.COMM.GD.PP.KD,"2011",NA
CHI,EG.USE.COMM.GD.PP.KD,"2012",NA
CHI,EG.USE.COMM.GD.PP.KD,"2013",NA
CHI,EG.USE.COMM.GD.PP.KD,"2014",NA
CHI,EG.USE.COMM.GD.PP.KD,"2015",NA
CHI,IT.NET.USER.P2,"2006",NA
CHI,IT.NET.USER.P2,"2007",NA
CHI,IT.NET.USER.P2,"2008",NA
CHI,IT.NET.USER.P2,"2009",NA
CHI,IT.NET.USER.P2,"2010",NA
CHI,IT.NET.USER.P2,"2011",NA
CHI,IT.NET.USER.P2,"2012",NA
CHI,IT.NET.USER.P2,"2013",NA
CHI,IT.NET.USER.P2,"2014",NA
CHI,IT.NET.USER.P2,"2015",NA
CHL,EG.USE.COMM.GD.PP.KD,"2006",101.1179519
CHL,EG.USE.COMM.GD.PP.KD,"2007",99.97706293
CHL,EG.USE.COMM.GD.PP.KD,"2008",95.64367127
CHL,EG.USE.COMM.GD.PP.KD,"2009",94.58023889
CHL,EG.USE.COMM.GD.PP.KD,"2010",93.36854251
CHL,EG.USE.COMM.GD.PP.KD,"2011",95.8698076
CHL,EG.USE.COMM.GD.PP.KD,"2012",100.772024
CHL,EG.USE.COMM.GD.PP.KD,"2013",100.725952
CHL,EG.USE.COMM.GD.PP.KD,"2014",92.3479834
CHL,EG.USE.COMM.GD.PP.KD,"2015",90.10620178
CHL,IT.NET.USER.P2,"2006",34.49775117
CHL,IT.NET.USER.P2,"2007",35.9
CHL,IT.NET.USER.P2,"2008",37.3
CHL,IT.NET.USER.P2,"2009",41.56
CHL,IT.NET.USER.P2,"2010",45.0
CHL,IT.NET.USER.P2,"2011",52.24960729
CHL,IT.NET.USER.P2,"2012",55.05
CHL,IT.NET.USER.P2,"2013",58.0
CHL,IT.NET.USER.P2,"2014",61.11
CHL,IT.NET.USER.P2,"2015",76.63
CHN,EG.USE.COMM.GD.PP.KD,"2006",236.3381099
CHN,EG.USE.COMM.GD.PP.KD,"2007",223.7624742
CHN,EG.USE.COMM.GD.PP.KD,"2008",210.4867581
CHN,EG.USE.COMM.GD.PP.KD,"2009",205.5582365
CHN,EG.USE.COMM.GD.PP.KD,"2010",205.2025828
CHN,EG.USE.COMM.GD.PP.KD,"2011",200.9257747
CHN,EG.USE.COMM.GD.PP.KD,"2012",193.3619975
CHN,EG.USE.COMM.GD.PP.KD,"2013",185.2324824
CHN,EG.USE.COMM.GD.PP.KD,"2014",175.3108907
CHN,EG.USE.COMM.GD.PP.KD,"2015",NA
CHN,IT.NET.USER.P2,"2006",10.52315262
CHN,IT.NET.USER.P2,"2007",16.0
CHN,IT.NET.USER.P2,"2008",22.6
CHN,IT.NET.USER.P2,"2009",28.9
CHN,IT.NET.USER.P2,"2010",34.3
CHN,IT.NET.USER.P2,"2011",38.3
CHN,IT.NET.USER.P2,"2012",42.30011749
CHN,IT.NET.USER.P2,"2013",45.8
CHN,IT.NET.USER.P2,"2014",47.9
CHN,IT.NET.USER.P2,"2015",50.3
CIV,EG.USE.COMM.GD.PP.KD,"2006",189.4295566
CIV,EG.USE.COMM.GD.PP.KD,"2007",200.3504626
CIV,EG.USE.COMM.GD.PP.KD,"2008",196.3779578
CIV,EG.USE.COMM.GD.PP.KD,"2009",174.2940576
CIV,EG.USE.COMM.GD.PP.KD,"2010",185.166528
CIV,EG.USE.COMM.GD.PP.KD,"2011",222.0265043
CIV,EG.USE.COMM.GD.PP.KD,"2012",217.4454136
CIV,EG.USE.COMM.GD.PP.KD,"2013",213.875192
CIV,EG.USE.COMM.GD.PP.KD,"2014",201.6029738
CIV,EG.USE.COMM.GD.PP.KD,"2015",NA
CIV,IT.NET.USER.P2,"2006",1.524900791
CIV,IT.NET.USER.P2,"2007",1.8
CIV,IT.NET.USER.P2,"2008",1.9
CIV,IT.NET.USER.P2,"2009",2.0
CIV,IT.NET.USER.P2,"2010",2.7
CIV,IT.NET.USER.P2,"2011",2.9
CIV,IT.NET.USER.P2,"2012",5.0
CIV,IT.NET.USER.P2,"2013",12.0
CIV,IT.NET.USER.P2,"2014",19.2742298
CIV,IT.NET.USER.P2,"2015",38.44
CMR,EG.USE.COMM.GD.PP.KD,"2006",131.8476019
CMR,EG.USE.COMM.GD.PP.KD,"2007",118.5201851
CMR,EG.USE.COMM.GD.PP.KD,"2008",115.526874
CMR,EG.USE.COMM.GD.PP.KD,"2009",122.2121684
CMR,EG.USE.COMM.GD.PP.KD,"2010",119.0699643
CMR,EG.USE.COMM.GD.PP.KD,"2011",110.2034401
CMR,EG.USE.COMM.GD.PP.KD,"2012",108.7107567
CMR,EG.USE.COMM.GD.PP.KD,"2013",108.3822657
CMR,EG.USE.COMM.GD.PP.KD,"2014",106.9536937
CMR,EG.USE.COMM.GD.PP.KD,"2015",NA
CMR,IT.NET.USER.P2,"2006",2.028744791
CMR,IT.NET.USER.P2,"2007",2.93
CMR,IT.NET.USER.P2,"2008",3.4
CMR,IT.NET.USER.P2,"2009",3.84
CMR,IT.NET.USER.P2,"2010",4.3
CMR,IT.NET.USER.P2,"2011",5.0
CMR,IT.NET.USER.P2,"2012",7.5
CMR,IT.NET.USER.P2,"2013",10.0
CMR,IT.NET.USER.P2,"2014",16.21487223
CMR,IT.NET.USER.P2,"2015",20.68014766
COD,EG.USE.COMM.GD.PP.KD,"2006",504.8438732
COD,EG.USE.COMM.GD.PP.KD,"2007",492.3964244
COD,EG.USE.COMM.GD.PP.KD,"2008",480.6509678
COD,EG.USE.COMM.GD.PP.KD,"2009",481.3324368
COD,EG.USE.COMM.GD.PP.KD,"2010",465.9319055
COD,EG.USE.COMM.GD.PP.KD,"2011",462.995843
COD,EG.USE.COMM.GD.PP.KD,"2012",536.4307196
COD,EG.USE.COMM.GD.PP.KD,"2013",519.6745483
COD,EG.USE.COMM.GD.PP.KD,"2014",496.0447024
COD,EG.USE.COMM.GD.PP.KD,"2015",NA
COD,IT.NET.USER.P2,"2006",0.29605361
COD,IT.NET.USER.P2,"2007",0.37
COD,IT.NET.USER.P2,"2008",0.44
COD,IT.NET.USER.P2,"2009",0.56
COD,IT.NET.USER.P2,"2010",0.72
COD,IT.NET.USER.P2,"2011",1.2
COD,IT.NET.USER.P2,"2012",1.679961015
COD,IT.NET.USER.P2,"2013",2.2
COD,IT.NET.USER.P2,"2014",3.0
COD,IT.NET.USER.P2,"2015",3.799999507
COG,EG.USE.COMM.GD.PP.KD,"2006",75.71663174
COG,EG.USE.COMM.GD.PP.KD,"2007",68.33160946
COG,EG.USE.COMM.GD.PP.KD,"2008",69.25982965
COG,EG.USE.COMM.GD.PP.KD,"2009",73.58854887
COG,EG.USE.COMM.GD.PP.KD,"2010",73.70582371
COG,EG.USE.COMM.GD.PP.KD,"2011",94.89269493
COG,EG.USE.COMM.GD.PP.KD,"2012",104.7736303
COG,EG.USE.COMM.GD.PP.KD,"2013",103.9078545
COG,EG.USE.COMM.GD.PP.KD,"2014",97.42261818
COG,EG.USE.COMM.GD.PP.KD,"2015",NA
COG,IT.NET.USER.P2,"2006",2.007990079
COG,IT.NET.USER.P2,"2007",2.759704374
COG,IT.NET.USER.P2,"2008",4.287509903
COG,IT.NET.USER.P2,"2009",4.5
COG,IT.NET.USER.P2,"2010",5.0
COG,IT.NET.USER.P2,"2011",5.6
COG,IT.NET.USER.P2,"2012",6.106695024
COG,IT.NET.USER.P2,"2013",6.6
COG,IT.NET.USER.P2,"2014",7.11
COG,IT.NET.USER.P2,"2015",7.615974662
COL,EG.USE.COMM.GD.PP.KD,"2006",66.53352559
COL,EG.USE.COMM.GD.PP.KD,"2007",61.85263287
COL,EG.USE.COMM.GD.PP.KD,"2008",62.53869967
COL,EG.USE.COMM.GD.PP.KD,"2009",63.77798646
COL,EG.USE.COMM.GD.PP.KD,"2010",62.33935107
COL,EG.USE.COMM.GD.PP.KD,"2011",58.57719435
COL,EG.USE.COMM.GD.PP.KD,"2012",56.82893459
COL,EG.USE.COMM.GD.PP.KD,"2013",57.81072601
COL,EG.USE.COMM.GD.PP.KD,"2014",55.95981477
COL,EG.USE.COMM.GD.PP.KD,"2015",NA
COL,IT.NET.USER.P2,"2006",15.34167454
COL,IT.NET.USER.P2,"2007",21.8
COL,IT.NET.USER.P2,"2008",25.6
COL,IT.NET.USER.P2,"2009",30.0
COL,IT.NET.USER.P2,"2010",36.5
COL,IT.NET.USER.P2,"2011",40.35091575
COL,IT.NET.USER.P2,"2012",48.98
COL,IT.NET.USER.P2,"2013",51.7
COL,IT.NET.USER.P2,"2014",52.57
COL,IT.NET.USER.P2,"2015",55.90497251
COM,EG.USE.COMM.GD.PP.KD,"2006",45.46100189
COM,EG.USE.COMM.GD.PP.KD,"2007",44.02631926
COM,EG.USE.COMM.GD.PP.KD,"2008",NA
COM,EG.USE.COMM.GD.PP.KD,"2009",NA
COM,EG.USE.COMM.GD.PP.KD,"2010",NA
COM,EG.USE.COMM.GD.PP.KD,"2011",NA
COM,EG.USE.COMM.GD.PP.KD,"2012",NA
COM,EG.USE.COMM.GD.PP.KD,"2013",NA
COM,EG.USE.COMM.GD.PP.KD,"2014",NA
COM,EG.USE.COMM.GD.PP.KD,"2015",NA
COM,IT.NET.USER.P2,"2006",2.2
COM,IT.NET.USER.P2,"2007",2.5
COM,IT.NET.USER.P2,"2008",3.0
COM,IT.NET.USER.P2,"2009",3.5
COM,IT.NET.USER.P2,"2010",5.1
COM,IT.NET.USER.P2,"2011",5.5
COM,IT.NET.USER.P2,"2012",5.975296308
COM,IT.NET.USER.P2,"2013",6.5
COM,IT.NET.USER.P2,"2014",6.98
COM,IT.NET.USER.P2,"2015",7.459161386
CPV,EG.USE.COMM.GD.PP.KD,"2006",42.86501225
CPV,EG.USE.COMM.GD.PP.KD,"2007",37.58357116
CPV,EG.USE.COMM.GD.PP.KD,"2008",NA
CPV,EG.USE.COMM.GD.PP.KD,"2009",NA
CPV,EG.USE.COMM.GD.PP.KD,"2010",NA
CPV,EG.USE.COMM.GD.PP.KD,"2011",NA
CPV,EG.USE.COMM.GD.PP.KD,"2012",NA
CPV,EG.USE.COMM.GD.PP.KD,"2013",NA
CPV,EG.USE.COMM.GD.PP.KD,"2014",NA
CPV,EG.USE.COMM.GD.PP.KD,"2015",NA
CPV,IT.NET.USER.P2,"2006",6.808911008
CPV,IT.NET.USER.P2,"2007",8.28321982
CPV,IT.NET.USER.P2,"2008",14.0
CPV,IT.NET.USER.P2,"2009",21.0
CPV,IT.NET.USER.P2,"2010",30.0
CPV,IT.NET.USER.P2,"2011",32.0
CPV,IT.NET.USER.P2,"2012",34.74
CPV,IT.NET.USER.P2,"2013",37.5
CPV,IT.NET.USER.P2,"2014",40.26
CPV,IT.NET.USER.P2,"2015",42.68
CRI,EG.USE.COMM.GD.PP.KD,"2006",83.28064593
CRI,EG.USE.COMM.GD.PP.KD,"2007",82.98809821
CRI,EG.USE.COMM.GD.PP.KD,"2008",80.66241305
CRI,EG.USE.COMM.GD.PP.KD,"2009",81.00976145
CRI,EG.USE.COMM.GD.PP.KD,"2010",78.62932351
CRI,EG.USE.COMM.GD.PP.KD,"2011",75.52687472
CRI,EG.USE.COMM.GD.PP.KD,"2012",73.26720526
CRI,EG.USE.COMM.GD.PP.KD,"2013",73.31595131
CRI,EG.USE.COMM.GD.PP.KD,"2014",71.7445548
CRI,EG.USE.COMM.GD.PP.KD,"2015",NA
CRI,IT.NET.USER.P2,"2006",25.1
CRI,IT.NET.USER.P2,"2007",28.4
CRI,IT.NET.USER.P2,"2008",32.29
CRI,IT.NET.USER.P2,"2009",34.33
CRI,IT.NET.USER.P2,"2010",36.5
CRI,IT.NET.USER.P2,"2011",39.212196
CRI,IT.NET.USER.P2,"2012",47.5
CRI,IT.NET.USER.P2,"2013",45.96
CRI,IT.NET.USER.P2,"2014",53.0
CRI,IT.NET.USER.P2,"2015",59.76295014
CSS,EG.USE.COMM.GD.PP.KD,"2006",254.257923
CSS,EG.USE.COMM.GD.PP.KD,"2007",257.3542061
CSS,EG.USE.COMM.GD.PP.KD,"2008",311.5675479
CSS,EG.USE.COMM.GD.PP.KD,"2009",319.2143414
CSS,EG.USE.COMM.GD.PP.KD,"2010",327.9837237
CSS,EG.USE.COMM.GD.PP.KD,"2011",322.5200266
CSS,EG.USE.COMM.GD.PP.KD,"2012",313.0051707
CSS,EG.USE.COMM.GD.PP.KD,"2013",NA
CSS,EG.USE.COMM.GD.PP.KD,"2014",NA
CSS,EG.USE.COMM.GD.PP.KD,"2015",NA
CSS,IT.NET.USER.P2,"2006",22.29393357
CSS,IT.NET.USER.P2,"2007",24.50228747
CSS,IT.NET.USER.P2,"2008",27.67452832
CSS,IT.NET.USER.P2,"2009",31.7555303
CSS,IT.NET.USER.P2,"2010",35.40769011
CSS,IT.NET.USER.P2,"2011",42.18432319
CSS,IT.NET.USER.P2,"2012",42.55248247
CSS,IT.NET.USER.P2,"2013",45.33528704
CSS,IT.NET.USER.P2,"2014",48.40726875
CSS,IT.NET.USER.P2,"2015",50.89816485
CUB,EG.USE.COMM.GD.PP.KD,"2006",NA
CUB,EG.USE.COMM.GD.PP.KD,"2007",NA
CUB,EG.USE.COMM.GD.PP.KD,"2008",NA
CUB,EG.USE.COMM.GD.PP.KD,"2009",NA
CUB,EG.USE.COMM.GD.PP.KD,"2010",NA
CUB,EG.USE.COMM.GD.PP.KD,"2011",NA
CUB,EG.USE.COMM.GD.PP.KD,"2012",NA
CUB,EG.USE.COMM.GD.PP.KD,"2013",NA
CUB,EG.USE.COMM.GD.PP.KD,"2014",NA
CUB,EG.USE.COMM.GD.PP.KD,"2015",NA
CUB,IT.NET.USER.P2,"2006",11.15960131
CUB,IT.NET.USER.P2,"2007",11.69
CUB,IT.NET.USER.P2,"2008",12.94
CUB,IT.NET.USER.P2,"2009",14.33
CUB,IT.NET.USER.P2,"2010",15.9
CUB,IT.NET.USER.P2,"2011",16.0172908
CUB,IT.NET.USER.P2,"2012",21.2
CUB,IT.NET.USER.P2,"2013",27.93
CUB,IT.NET.USER.P2,"2014",29.07018437
CUB,IT.NET.USER.P2,"2015",37.30509742
CUW,EG.USE.COMM.GD.PP.KD,"2006",NA
CUW,EG.USE.COMM.GD.PP.KD,"2007",NA
CUW,EG.USE.COMM.GD.PP.KD,"2008",NA
CUW,EG.USE.COMM.GD.PP.KD,"2009",NA
CUW,EG.USE.COMM.GD.PP.KD,"2010",NA
CUW,EG.USE.COMM.GD.PP.KD,"2011",NA
CUW,EG.USE.COMM.GD.PP.KD,"2012",NA
CUW,EG.USE.COMM.GD.PP.KD,"2013",NA
CUW,EG.USE.COMM.GD.PP.KD,"2014",NA
CUW,EG.USE.COMM.GD.PP.KD,"2015",NA
CUW,IT.NET.USER.P2,"2006",NA
